Nr,TID,PID,x [micron],y [micron],t [sec],I [val],Len [micron],D2S [micron],D2R [micron],D2P [micron],v [micron/sec],? [deg],?? [deg]
930,17,3,694.484,831.033,31200.616,91,9.103,9.1,NA,7.589,0.006,-176.186,3.814
931,17,4,689.941,830.529,32400.639,91,13.674,13.667,NA,4.571,0.004,-173.66,2.526
932,17,5,686.912,829.014,33600.663,91,17.061,16.849,NA,3.386,0.003,-153.435,20.225
933,17,6,683.378,827.5,34800.687,91,20.905,20.592,NA,3.844,0.003,-156.801,-3.366
934,17,7,681.359,826.995,36000.71,61,22.987,22.671,NA,2.081,0.002,-165.964,-9.162
935,17,8,679.34,826.995,37200.734,91,25.006,24.653,NA,2.019,0.002,180,-14.036
936,17,9,676.816,826.49,38400.758,61,27.58,27.227,NA,2.574,0.002,-168.69,11.31
937,17,10,676.816,826.49,39600.781,61,27.58,27.227,NA,0,0,0,168.69
938,17,11,672.273,824.471,40800.805,91,32.552,32.086,NA,4.972,0.004,-156.038,-156.038
939,17,12,670.758,824.471,42000.829,153,34.066,33.565,NA,1.514,0.001,180,-23.962
940,17,13,670.758,824.471,43200.853,122,34.066,33.565,NA,0,0,0,-180
941,17,14,667.224,823.461,44400.876,91,37.741,37.232,NA,3.675,0.003,-164.055,-164.055
942,17,15,663.186,821.442,45600.9,153,42.256,41.627,NA,4.515,0.004,-153.435,10.62
943,17,16,660.662,818.918,46800.924,61,45.826,44.726,NA,3.57,0.003,-135,18.435
944,17,17,658.643,818.413,48000.947,61,47.907,46.805,NA,2.081,0.002,-165.964,-30.964
945,17,21,658.643,818.413,49200.971,30,47.907,46.805,NA,0,0,0,165.964
946,17,22,656.119,813.87,50400.995,61,53.104,50.634,NA,5.197,0.004,-119.055,-119.055
947,17,23,653.595,809.327,51601.018,30,58.302,54.689,NA,5.197,0.004,-119.055,0
948,17,24,651.576,805.288,52801.042,122,62.817,58.245,NA,4.515,0.004,-116.565,2.49
949,17,25,649.052,799.231,54001.066,61,69.379,63.372,NA,6.562,0.005,-112.62,3.945
950,17,26,645.518,796.202,55201.089,30,74.033,67.961,NA,4.654,0.004,-139.399,-26.779
951,17,27,641.984,787.115,56401.113,61,83.783,75.936,NA,9.749,0.008,-111.251,28.148
952,17,28,640.47,781.563,57601.137,61,89.538,80.494,NA,5.756,0.005,-105.255,5.995
953,17,29,635.927,778.029,58801.16,91,95.294,86.249,NA,5.756,0.005,-142.125,-36.87
954,17,30,633.907,777.019,60001.184,153,97.551,88.46,NA,2.258,0.002,-153.435,-11.31
955,17,31,632.898,774.495,61201.208,61,100.27,90.821,NA,2.718,0.002,-111.801,41.634
956,17,32,630.879,769.952,62401.231,122,105.242,95.273,NA,4.972,0.004,-113.962,-2.161
957,17,33,627.345,765.409,63601.255,183,110.997,100.913,NA,5.756,0.005,-127.875,-13.912
958,17,34,623.811,760.361,64801.279,122,117.159,106.9,NA,6.162,0.005,-124.992,2.883
959,17,35,620.783,755.313,66001.302,122,123.046,112.535,NA,5.887,0.005,-120.964,4.028
960,17,36,620.783,755.313,67201.326,61,123.046,112.535,NA,0,0,0,120.964
961,17,37,619.268,750.265,68401.35,122,128.316,117.099,NA,5.27,0.004,-106.699,-106.699
962,17,38,617.754,746.731,69601.374,91,132.161,120.651,NA,3.844,0.003,-113.199,-6.499
963,17,39,617.754,746.226,70801.397,61,132.666,121.007,NA,0.505,4.207E-4,-90,23.199
964,17,40,615.23,743.702,72001.421,122,136.235,124.576,NA,3.57,0.003,-135,-45
965,17,42,612.201,740.169,73201.445,153,140.889,129.216,NA,4.654,0.004,-130.601,4.399
966,17,43,604.124,723.51,74401.468,61,159.403,146.832,NA,18.513,0.015,-115.866,14.735
967,17,44,602.105,718.967,75601.492,122,164.374,151.55,NA,4.972,0.004,-113.962,1.904
968,17,45,597.562,708.871,76801.516,153,175.446,162.127,NA,11.071,0.009,-114.228,-0.265
969,17,46,593.018,700.794,78001.539,91,184.712,171.219,NA,9.267,0.008,-119.358,-5.13
970,17,47,589.989,693.727,79201.563,153,192.401,178.585,NA,7.689,0.006,-113.199,6.159
971,17,48,587.97,689.183,80401.587,91,197.373,183.38,NA,4.972,0.004,-113.962,-0.764
972,17,49,587.97,689.183,81601.61,61,197.373,183.38,NA,0,0,0,113.962
973,17,50,586.456,686.155,82801.634,122,200.759,186.687,NA,3.386,0.003,-116.565,-116.565
974,17,51,586.456,682.621,84001.658,91,204.293,189.452,NA,3.534,0.003,-90,26.565
975,17,52,585.951,680.602,85201.681,153,206.374,191.353,NA,2.081,0.002,-104.036,-14.036
976,17,53,585.446,680.097,86401.705,91,207.088,192.062,NA,0.714,5.949E-4,-135,-30.964
977,17,54,585.446,680.097,87601.729,91,207.088,192.062,NA,0,0,0,135
978,17,55,585.446,680.097,88801.752,30,207.088,192.062,NA,0,0,0,0
979,17,56,585.446,680.097,90001.776,61,207.088,192.062,NA,0,0,0,0
980,17,57,585.446,680.097,91201.8,61,207.088,192.062,NA,0,0,0,0
981,17,58,585.446,679.592,92401.823,61,207.593,192.46,NA,0.505,4.207E-4,-90,-90
982,17,59,584.437,677.573,93601.847,122,209.851,194.674,NA,2.258,0.002,-116.565,-26.565
983,17,60,582.922,671.515,94801.871,91,216.095,200.408,NA,6.244,0.005,-104.036,12.529
984,17,62,579.389,665.458,96001.895,122,223.108,207.374,NA,7.013,0.006,-120.256,-16.22
985,17,63,572.321,647.285,97201.918,61,242.607,226.22,NA,19.499,0.016,-111.251,9.006
986,17,64,566.769,631.131,98401.942,61,259.688,242.647,NA,17.081,0.014,-108.97,2.28
987,17,65,566.769,629.112,99601.966,61,261.707,244.318,NA,2.019,0.002,-90,18.97
988,17,70,565.759,618.511,100801.989,61,272.356,253.718,NA,10.649,0.009,-95.44,-5.44
989,17,71,564.244,614.977,102002.013,30,276.201,257.508,NA,3.844,0.003,-113.199,-17.758
990,17,72,562.73,613.968,103202.037,30,278.021,259.177,NA,1.82,0.002,-146.31,-33.111
991,17,73,562.225,611.948,104402.06,61,280.102,261.148,NA,2.081,0.002,-104.036,42.274
992,17,74,562.225,611.444,105602.084,0,280.607,261.572,NA,0.505,4.207E-4,-90,14.036
993,17,75,562.225,610.939,106802.108,30,281.112,261.997,NA,0.505,4.207E-4,-90,0
994,17,76,562.225,609.929,108002.131,61,282.121,262.848,NA,1.01,8.413E-4,-90,0
995,17,77,562.225,609.929,109202.155,91,282.121,262.848,NA,0,0,0,90
996,17,78,562.225,609.929,110402.179,61,282.121,262.848,NA,0,0,0,0
997,17,79,562.225,609.929,111602.202,0,282.121,262.848,NA,0,0,0,0
998,17,80,562.225,609.929,112802.226,30,282.121,262.848,NA,0,0,0,0
999,18,1,961.02,718.21,20400.403,214,0,0,NA,NA,NA,NA,NA
1000,18,2,961.02,717.2,21600.426,245,1.01,1.01,NA,1.01,8.413E-4,-90,NA
1001,18,3,963.544,712.657,22800.45,153,6.207,6.1,NA,5.197,0.004,-60.945,29.055
1002,18,4,964.049,710.133,24000.474,153,8.781,8.626,NA,2.574,0.002,-78.69,-17.745
1003,18,5,964.049,707.104,25200.497,122,11.81,11.511,NA,3.029,0.003,-90,-11.31
1004,18,6,964.049,704.075,26400.521,153,14.839,14.455,NA,3.029,0.003,-90,0
1005,18,7,964.049,704.075,27600.545,153,14.839,14.455,NA,0,0,0,90
1006,18,8,963.04,702.561,28800.568,122,16.659,15.779,NA,1.82,0.002,-123.69,-123.69
1007,18,9,961.525,699.532,30000.592,91,20.045,18.685,NA,3.386,0.003,-116.565,7.125
1008,18,10,959.506,697.008,31200.616,61,23.277,21.256,NA,3.232,0.003,-128.66,-12.095
1009,18,11,956.982,695.493,32400.639,61,26.221,23.072,NA,2.943,0.002,-149.036,-20.376
1010,18,12,951.429,686.912,33600.663,183,36.442,32.734,NA,10.221,0.009,-122.905,26.131
1011,18,13,948.905,680.854,34800.687,122,43.005,39.271,NA,6.562,0.005,-112.62,10.285
1012,18,14,942.847,667.224,36000.71,91,57.92,54.127,NA,14.915,0.012,-113.962,-1.343
1013,18,15,939.819,653.595,37200.734,153,71.882,68.004,NA,13.962,0.012,-102.529,11.434
1014,18,16,939.314,651.071,38400.758,153,74.456,70.561,NA,2.574,0.002,-101.31,1.219
1015,18,17,937.295,639.965,39600.781,61,85.744,81.763,NA,11.288,0.009,-100.305,1.005
1016,18,18,936.79,635.927,40800.805,153,89.814,85.777,NA,4.07,0.003,-97.125,3.18
1017,18,19,936.285,634.412,42000.829,122,91.41,87.372,NA,1.596,0.001,-108.435,-11.31
1018,18,20,936.285,634.412,43200.853,122,91.41,87.372,NA,0,0,0,108.435
1019,18,21,936.285,634.412,44400.876,61,91.41,87.372,NA,0,0,0,0
1020,18,22,936.285,634.412,45600.9,30,91.41,87.372,NA,0,0,0,0
1021,18,23,936.285,634.412,46800.924,30,91.41,87.372,NA,0,0,0,0
1022,18,24,936.285,634.412,48000.947,30,91.41,87.372,NA,0,0,0,0
1023,18,25,936.285,634.412,49200.971,61,91.41,87.372,NA,0,0,0,0
1024,18,26,936.285,634.412,50400.995,0,91.41,87.372,NA,0,0,0,0
1025,18,27,936.285,634.412,51601.018,30,91.41,87.372,NA,0,0,0,0
1026,18,28,936.285,634.412,52801.042,91,91.41,87.372,NA,0,0,0,0
1027,18,29,936.285,634.412,54001.066,153,91.41,87.372,NA,0,0,0,0
1028,18,30,936.285,632.393,55201.089,91,93.429,89.31,NA,2.019,0.002,-90,-90
1029,18,31,933.256,625.326,56401.113,153,101.118,96.945,NA,7.689,0.006,-113.199,-23.199
1030,18,32,930.732,613.21,57601.137,91,113.494,109.28,NA,12.375,0.01,-101.768,11.43
1031,18,33,929.722,608.162,58801.16,91,118.642,114.411,NA,5.148,0.004,-101.31,0.458
1032,18,34,928.208,605.134,60001.184,122,122.028,117.741,NA,3.386,0.003,-116.565,-15.255
1033,18,35,926.694,600.086,61201.208,122,127.298,123.011,NA,5.27,0.004,-106.699,9.866
1034,18,36,924.674,592.009,62401.231,91,135.624,131.331,NA,8.325,0.007,-104.036,2.663
1035,18,37,924.17,580.903,63601.255,153,146.741,142.166,NA,11.117,0.009,-92.603,11.434
1036,18,38,921.141,575.35,64801.279,122,153.066,148.321,NA,6.325,0.005,-118.61,-26.008
1037,18,39,920.131,566.769,66001.302,61,161.707,156.864,NA,8.641,0.007,-96.71,21.901
1038,18,40,918.617,562.225,67201.326,122,166.496,161.645,NA,4.789,0.004,-108.435,-11.725
1039,18,41,917.607,557.682,68401.35,122,171.15,166.294,NA,4.654,0.004,-102.529,5.906
1040,18,42,917.102,549.1,69601.374,61,179.746,174.719,NA,8.596,0.007,-93.366,9.162
1041,18,43,915.588,544.052,70801.397,122,185.017,179.986,NA,5.27,0.004,-106.699,-13.333
1042,18,44,915.588,544.052,72001.421,153,185.017,179.986,NA,0,0,0,106.699
1043,18,45,913.569,540.014,73201.445,30,189.532,184.405,NA,4.515,0.004,-116.565,-116.565
1044,18,46,912.559,537.49,74401.468,61,192.25,187.105,NA,2.718,0.002,-111.801,4.764
1045,18,47,911.55,533.451,75601.492,183,196.413,191.267,NA,4.163,0.003,-104.036,7.765
1046,18,48,908.521,521.841,76801.516,91,208.412,203.266,NA,11.999,0.01,-104.621,-0.585
1047,18,49,908.521,518.307,78001.539,91,211.946,206.681,NA,3.534,0.003,-90,14.621
1048,18,50,908.521,510.23,79201.563,61,220.023,214.503,NA,8.077,0.007,-90,0
1049,18,51,908.521,506.697,80401.587,91,223.556,217.931,NA,3.534,0.003,-90,0
1050,18,52,906.501,502.658,81601.61,61,228.071,222.339,NA,4.515,0.004,-116.565,-26.565
1051,18,53,905.997,500.134,82801.634,61,230.645,224.91,NA,2.574,0.002,-101.31,15.255
1052,18,54,904.482,499.125,84001.658,61,232.465,226.263,NA,1.82,0.002,-146.31,-45
1053,18,55,904.482,499.125,85201.681,61,232.465,226.263,NA,0,0,0,146.31
1054,18,56,904.482,499.125,86401.705,61,232.465,226.263,NA,0,0,0,0
1055,18,57,903.473,499.125,87601.729,126,233.475,226.517,NA,1.01,8.413E-4,180,180
1056,18,58,903.473,499.125,88801.752,122,233.475,226.517,NA,0,0,0,-180
1057,18,59,903.473,499.125,90001.776,30,233.475,226.517,NA,0,0,0,0
1058,18,60,903.473,499.125,91201.8,61,233.475,226.517,NA,0,0,0,0
1059,18,61,903.473,499.125,92401.823,122,233.475,226.517,NA,0,0,0,0
1060,18,62,900.444,498.115,93601.847,183,236.668,228.279,NA,3.193,0.003,-161.565,-161.565
1061,18,63,899.434,497.61,94801.871,61,237.796,229.035,NA,1.129,9.406E-4,-153.435,8.13
1062,18,64,898.929,497.106,96001.895,61,238.51,229.657,NA,0.714,5.949E-4,-135,18.435
1063,18,65,898.929,497.106,97201.918,61,238.51,229.657,NA,0,0,0,135
1064,19,1,1023.364,708.114,12000.237,61,0,0,NA,NA,NA,NA,NA
1065,19,2,1020.335,703.066,13200.26,30,5.887,5.887,NA,5.887,0.005,-120.964,NA
1066,19,3,1018.316,698.522,14400.284,61,10.859,10.839,NA,4.972,0.004,-113.962,7.001
1067,19,4,1018.316,698.522,15600.308,126,10.859,10.839,NA,0,0,0,113.962
1068,19,5,1018.316,698.522,16800.332,61,10.859,10.839,NA,0,0,0,0
1069,19,7,1015.792,691.455,18000.355,91,18.363,18.299,NA,7.504,0.006,-109.654,-109.654
1070,19,8,1014.277,687.921,19200.379,61,22.208,22.142,NA,3.844,0.003,-113.199,-3.545
1071,19,9,1012.763,683.378,20400.403,61,26.997,26.911,NA,4.789,0.004,-108.435,4.764
1072,19,10,1011.753,681.359,21600.426,91,29.254,29.165,NA,2.258,0.002,-116.565,-8.13
1073,19,11,1011.753,681.359,22800.45,61,29.254,29.165,NA,0,0,0,116.565
1074,19,12,1011.248,676.816,24000.474,0,33.825,33.561,NA,4.571,0.004,-96.34,-96.34
1075,19,13,1010.743,670.758,25200.497,61,39.904,39.43,NA,6.079,0.005,-94.764,1.577
1076,19,14,1010.743,667.224,26400.521,183,43.438,42.792,NA,3.534,0.003,-90,4.764
1077,19,15,1010.743,663.691,27600.545,61,46.971,46.181,NA,3.534,0.003,-90,0
1078,19,16,1010.743,663.691,28800.568,30,46.971,46.181,NA,0,0,0,90
1079,19,17,1010.743,663.691,30000.592,30,46.971,46.181,NA,0,0,0,0
1080,19,18,1011.248,661.167,31200.616,0,49.545,48.485,NA,2.574,0.002,-78.69,-78.69
1081,19,19,1011.248,661.167,32400.639,30,49.545,48.485,NA,0,0,0,78.69
1082,19,20,1011.753,655.109,33600.663,61,55.624,54.261,NA,6.079,0.005,-85.236,-85.236
1083,19,21,1012.258,652.08,34800.687,30,58.695,57.123,NA,3.071,0.003,-80.538,4.699
1084,19,22,1013.268,647.537,36000.71,61,63.349,61.412,NA,4.654,0.004,-77.471,3.066
1085,19,23,1013.268,641.479,37200.734,61,69.406,67.395,NA,6.058,0.005,-90,-12.529
1086,19,24,1012.763,633.907,38400.758,61,76.995,74.96,NA,7.589,0.006,-93.814,-3.814
1087,19,25,1011.753,627.345,39600.781,91,83.635,81.599,NA,6.64,0.006,-98.746,-4.932
1088,19,26,1010.239,623.307,40800.805,30,87.948,85.817,NA,4.313,0.004,-110.556,-11.81
1089,19,27,1010.239,623.307,42000.829,30,87.948,85.817,NA,0,0,0,110.556
1090,19,28,1010.239,623.307,43200.853,61,87.948,85.817,NA,0,0,0,0
1091,19,29,1010.239,618.259,44400.876,30,92.996,90.809,NA,5.048,0.004,-90,-90
1092,19,30,1010.239,611.191,45600.9,61,100.063,97.807,NA,7.067,0.006,-90,0
1093,19,31,1010.239,608.162,46800.924,122,103.092,100.809,NA,3.029,0.003,-90,0
1094,19,32,1010.239,608.162,48000.947,153,103.092,100.809,NA,0,0,0,90
1095,19,33,1010.239,605.134,49200.971,122,106.121,103.813,NA,3.029,0.003,-90,-90
1096,19,34,1010.239,605.134,50400.995,61,106.121,103.813,NA,0,0,0,90
1097,19,35,1010.239,605.134,51601.018,61,106.121,103.813,NA,0,0,0,0
1098,19,36,1009.734,601.6,52801.042,61,109.69,107.382,NA,3.57,0.003,-98.13,-98.13
1099,19,37,1009.734,601.6,54001.066,30,109.69,107.382,NA,0,0,0,98.13
1100,19,38,1005.695,588.98,55201.089,30,122.941,120.437,NA,13.25,0.011,-107.745,-107.745
1101,19,39,1005.191,583.932,56401.113,153,128.014,125.504,NA,5.073,0.004,-95.711,12.034
1102,19,40,1005.191,581.913,57601.137,61,130.033,127.503,NA,2.019,0.002,-90,5.711
1103,19,41,1005.191,581.913,58801.16,122,130.033,127.503,NA,0,0,0,90
1104,19,42,1005.191,575.35,60001.184,61,136.596,134.001,NA,6.562,0.005,-90,-90
1105,19,43,1002.162,556.168,61201.208,61,156.016,153.418,NA,19.42,0.016,-98.973,-8.973
1106,19,44,1001.152,545.567,62401.231,61,166.665,164.057,NA,10.649,0.009,-95.44,3.532
1107,19,45,1001.152,544.557,63601.255,122,167.674,165.058,NA,1.01,8.413E-4,-90,5.44
1108,19,46,1001.152,543.043,64801.279,61,169.189,166.558,NA,1.514,0.001,-90,0
1109,19,47,998.123,532.947,66001.302,91,179.729,176.976,NA,10.541,0.009,-106.699,-16.699
1110,19,48,997.619,529.413,67201.326,91,183.299,180.546,NA,3.57,0.003,-98.13,8.569
1111,19,49,996.104,525.375,68401.35,91,187.612,184.761,NA,4.313,0.004,-110.556,-12.426
1112,19,50,995.095,515.783,69601.374,61,197.256,194.397,NA,9.644,0.008,-96.009,14.547
1113,19,51,994.59,511.745,70801.397,61,201.326,198.466,NA,4.07,0.003,-97.125,-1.116
1114,19,52,992.571,503.163,72001.421,91,210.142,207.251,NA,8.816,0.007,-103.241,-6.116
1115,19,53,991.056,497.106,73201.445,91,216.386,213.467,NA,6.244,0.005,-104.036,-0.796
1116,19,54,991.056,497.106,74401.468,61,216.386,213.467,NA,0,0,0,104.036
1117,19,55,990.047,492.562,75601.492,61,221.04,218.111,NA,4.654,0.004,-102.529,-102.529
1118,19,56,989.542,489.534,76801.516,122,224.111,221.181,NA,3.071,0.003,-99.462,3.066
1119,19,57,989.037,486,78001.539,122,227.68,224.751,NA,3.57,0.003,-98.13,1.332
1120,19,58,989.037,481.961,79201.563,30,231.719,228.742,NA,4.038,0.003,-90,8.13
1121,19,59,989.037,474.389,80401.587,122,239.291,236.231,NA,7.572,0.006,-90,0
1122,19,60,986.008,468.837,81601.61,61,245.616,242.175,NA,6.325,0.005,-118.61,-28.61
1123,19,61,985.503,463.789,82801.634,61,250.689,247.241,NA,5.073,0.004,-95.711,22.9
1124,19,62,985.503,460.76,84001.658,61,253.718,250.235,NA,3.029,0.003,-90,5.711
1125,19,63,985.503,460.76,85201.681,30,253.718,250.235,NA,0,0,0,90
1126,19,64,985.503,460.76,86401.705,0,253.718,250.235,NA,0,0,0,0
1127,19,65,984.494,458.236,87601.729,61,256.436,252.883,NA,2.718,0.002,-111.801,-111.801
1128,19,66,984.494,458.236,88801.752,91,256.436,252.883,NA,0,0,0,111.801
1129,19,67,984.494,458.236,90001.776,61,256.436,252.883,NA,0,0,0,0
1130,19,68,984.494,458.236,91201.8,61,256.436,252.883,NA,0,0,0,0
1131,19,69,984.494,458.236,92401.823,30,256.436,252.883,NA,0,0,0,0
1132,19,70,984.494,458.236,93601.847,61,256.436,252.883,NA,0,0,0,0
1133,20,1,1117.762,676.816,24000.474,91,0,0,NA,NA,NA,NA,NA
1134,20,2,1117.762,676.311,25200.497,91,0.505,0.505,NA,0.505,4.207E-4,-90,NA
1135,20,3,1118.267,675.806,26400.521,61,1.219,1.129,NA,0.714,5.949E-4,-45,45
1136,20,4,1119.781,675.301,27600.545,61,2.815,2.524,NA,1.596,0.001,-18.435,26.565
1137,20,5,1120.791,674.292,28800.568,122,4.243,3.943,NA,1.428,0.001,-45,-26.565
1138,20,6,1121.8,673.282,30000.592,183,5.671,5.366,NA,1.428,0.001,-45,0
1139,20,7,1122.305,671.768,31200.616,61,7.267,6.791,NA,1.596,0.001,-71.565,-26.565
1140,20,8,1123.315,669.748,32400.639,122,9.525,8.988,NA,2.258,0.002,-63.435,8.13
1141,20,9,1124.324,668.234,33600.663,91,11.345,10.803,NA,1.82,0.002,-56.31,7.125
1142,20,10,1124.829,665.71,34800.687,91,13.919,13.164,NA,2.574,0.002,-78.69,-22.38
1143,20,11,1125.839,664.196,36000.71,91,15.739,14.983,NA,1.82,0.002,-56.31,22.38
1144,20,12,1125.839,664.196,37200.734,61,15.739,14.983,NA,0,0,0,56.31
1145,20,13,1126.848,662.176,38400.758,91,17.996,17.23,NA,2.258,0.002,-63.435,-63.435
1146,20,14,1126.848,662.176,39600.781,122,17.996,17.23,NA,0,0,0,63.435
1147,20,15,1126.848,662.176,40800.805,122,17.996,17.23,NA,0,0,0,0
1148,20,16,1126.848,661.167,42000.829,61,19.006,18.096,NA,1.01,8.413E-4,-90,-90
1149,20,17,1126.848,659.148,43200.853,91,21.025,19.868,NA,2.019,0.002,-90,0
1150,20,18,1126.344,659.148,44400.876,122,21.53,19.642,NA,0.505,4.207E-4,180,-90
1151,20,19,1125.839,656.624,45600.9,122,24.104,21.748,NA,2.574,0.002,-101.31,78.69
1152,20,20,1125.334,655.614,46800.924,122,25.233,22.513,NA,1.129,9.406E-4,-116.565,-15.255
1153,20,21,1125.334,655.614,48000.947,122,25.233,22.513,NA,0,0,0,116.565
1154,20,22,1125.334,653.595,49200.971,61,27.252,24.424,NA,2.019,0.002,-90,-90
1155,20,23,1123.82,645.013,50400.995,30,35.966,32.374,NA,8.714,0.007,-100.008,-10.008
1156,20,24,1124.324,641.984,51601.018,30,39.037,35.444,NA,3.071,0.003,-80.538,19.47
1157,20,25,1124.324,641.984,52801.042,61,39.037,35.444,NA,0,0,0,80.538
1158,20,26,1124.324,641.984,54001.066,30,39.037,35.444,NA,0,0,0,0
1159,20,27,1124.324,641.479,55201.089,61,39.542,35.94,NA,0.505,4.207E-4,-90,-90
1160,20,28,1123.82,638.955,56401.113,30,42.116,38.342,NA,2.574,0.002,-101.31,-11.31
1161,20,29,1122.81,635.422,57601.137,30,45.791,41.701,NA,3.675,0.003,-105.945,-4.635
1162,20,30,1122.81,635.422,58801.16,30,45.791,41.701,NA,0,0,0,105.945
1163,20,31,1122.81,633.907,60001.184,30,47.305,43.204,NA,1.514,0.001,-90,-90
1164,20,32,1122.81,633.907,61201.208,30,47.305,43.204,NA,0,0,0,90
1165,20,33,1122.305,630.879,62401.231,30,50.376,46.161,NA,3.071,0.003,-99.462,-99.462
1166,20,34,1121.296,624.316,63601.255,30,57.015,52.618,NA,6.64,0.006,-98.746,0.716
1167,20,35,1121.296,620.278,64801.279,30,61.054,56.648,NA,4.038,0.003,-90,8.746
1168,20,36,1121.296,617.754,66001.302,61,63.578,59.168,NA,2.524,0.002,-90,0
1169,20,37,1121.296,614.725,67201.326,91,66.607,62.191,NA,3.029,0.003,-90,0
1170,20,38,1121.296,610.182,68401.35,91,71.15,66.728,NA,4.543,0.004,-90,0
1171,20,39,1120.286,605.134,69601.374,30,76.298,71.727,NA,5.148,0.004,-101.31,-11.31
1172,20,40,1119.781,602.105,70801.397,61,79.368,74.738,NA,3.071,0.003,-99.462,1.848
1173,20,41,1119.276,598.571,72001.421,61,82.938,78.259,NA,3.57,0.003,-98.13,1.332
1174,20,42,1119.276,596.552,73201.445,61,84.957,80.278,NA,2.019,0.002,-90,8.13
1175,20,43,1118.772,590.494,74401.468,91,91.036,86.327,NA,6.079,0.005,-94.764,-4.764
1176,20,44,1118.772,583.932,75601.492,30,97.598,92.889,NA,6.562,0.005,-90,4.764
1177,20,45,1118.772,580.903,76801.516,91,100.627,95.918,NA,3.029,0.003,-90,0
1178,20,46,1118.772,578.379,78001.539,30,103.151,98.442,NA,2.524,0.002,-90,0
1179,20,47,1118.772,578.379,79201.563,30,103.151,98.442,NA,0,0,0,90
1180,20,48,1118.772,578.379,80401.587,61,103.151,98.442,NA,0,0,0,0
1181,20,49,1118.772,571.312,81601.61,61,110.218,105.509,NA,7.067,0.006,-90,-90
1182,20,50,1119.276,566.769,82801.634,30,114.789,110.058,NA,4.571,0.004,-83.66,6.34
1183,20,51,1120.286,559.196,84001.658,61,122.429,117.646,NA,7.639,0.006,-82.405,1.254
1184,20,52,1121.296,554.148,85201.681,91,127.577,122.718,NA,5.148,0.004,-78.69,3.715
1185,20,53,1121.296,554.148,86401.705,30,127.577,122.718,NA,0,0,0,78.69
1186,20,54,1121.296,554.148,87601.729,61,127.577,122.718,NA,0,0,0,0
1187,20,55,1121.296,554.148,88801.752,91,127.577,122.718,NA,0,0,0,0
1188,20,56,1121.296,544.052,90001.776,30,137.673,132.81,NA,10.096,0.008,-90,-90
1189,20,57,1119.781,537.49,91201.8,91,144.408,139.34,NA,6.735,0.006,-102.995,-12.995
1190,20,58,1118.267,526.889,92401.823,122,155.116,149.928,NA,10.709,0.009,-98.13,4.865
1191,20,59,1113.723,512.25,93601.847,61,170.444,164.616,NA,15.328,0.013,-107.241,-9.111
1192,20,60,1110.19,497.61,94801.871,61,185.504,179.365,NA,15.06,0.013,-103.57,3.671
1193,20,61,1108.171,484.485,96001.895,30,198.783,192.569,NA,13.279,0.011,-98.746,4.824
1194,20,62,1108.171,482.466,97201.918,91,200.802,194.586,NA,2.019,0.002,-90,8.746
1195,20,63,1108.171,482.466,98401.942,91,200.802,194.586,NA,0,0,0,90
1196,20,64,1108.171,482.466,99601.966,122,200.802,194.586,NA,0,0,0,0
1197,20,65,1108.171,482.466,100801.989,61,200.802,194.586,NA,0,0,0,0
1198,20,66,1108.171,482.466,102002.013,61,200.802,194.586,NA,0,0,0,0
1199,20,67,1108.171,482.466,103202.037,61,200.802,194.586,NA,0,0,0,0
